id_skpd,wilayah,komisi,bidang,kode_skpd,nama_skpd,jenis_belanja,keterangan_belanja,nilai_anggaran
212,4,5,3,"1.22.005","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
213,4,1,1,"1.20.267","Satpol PP - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
214,4,1,1,"1.10.005","Sudin Kependudukan dan Catatan Sipil - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
215,4,1,1,"1.20.268","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
217,4,2,2,"1.15.006","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
219,4,2,2,"2.05.012","Sudin Peternakan dan Perikanan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
220,4,2,2,"1.21.011","Sudin Pertanian dan Kehutanan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
221,4,2,2,"1.17.031","Sudin Pariwisata - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
222,4,3,2,"1.20.266","Sudin Pelayanan Pajak I - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
223,4,3,2,"1.20.377","Sudin Pelayanan Pajak II - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
224,4,4,4,"1.03.008","Sudin PU. I ( Jalan dan Jembatan ) - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
225,4,4,4,"1.03.009","Sudin PU. II ( Tata Air ) - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
228,4,4,4,"1.05.009","Sudin Pengawasan dan Penertiban Bangunan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
229,4,4,4,"1.08.024","Sudin Pertamanan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
231,4,2,2,"1.07.014","Sudin Perhubungan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
232,4,4,4,"1.08.016","Sudin Kebersihan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
233,4,5,3,"1.01.018","Sudin Pendidikan Dasar - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
234,4,5,3,"1.01.024","Sudin Pendidikan Menengah - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
236,4,5,3,"1.02.038","BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
237,4,5,3,"1.02.039","BLUD Puskesmas Kec. Pesanggrahan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
238,4,5,3,"1.02.040","BLUD Puskesmas Kec. Pasar Minggu - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
239,4,5,3,"1.02.041","BLUD Puskesmas Kec. Jagakarsa - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
240,4,5,3,"1.02.042","BLUD Puskesmas Kec. Mampang Prapatan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
241,4,5,3,"1.02.043","BLUD Puskesmas Kec. Pancoran - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
242,4,5,3,"1.02.044","BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
243,4,5,3,"1.02.045","BLUD Puskesmas Kec. Setiabudi - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
244,4,5,3,"1.02.046","BLUD Puskesmas Kec. Tebet - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
245,4,5,3,"1.02.047","BLUD Puskesmas Kec. Cilandak - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
247,4,5,3,"1.13.030","Sudin Sosial - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
248,4,5,3,"1.18.014","Sudin Pemuda dan Olah Raga - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
249,4,2,2,"1.17.032","Sudin Kebudayaan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
250,4,2,2,"1.14.015","Sudin Tenaga Kerja dan Transmigrasi - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
251,4,1,1,"1.25.005","Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
253,4,4,4,"1.05.017","Sudin Perizinan Bangunan - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
254,4,4,4,"1.08.014","Sudin Pemakaman - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
255,4,5,3,"1.26.005","Kantor Perpustakaan dan Arsip Daerah - JAKSEL","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
256,5,1,1,"1.20.269","Kota Administrasi Jakarta Timur","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
257,5,1,1,"1.06.006","Kantor Perencanaan Pembangunan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
258,5,1,1,"1.20.348","Inspektorat Pembantu - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
259,5,1,1,"1.19.006","Kantor Kesatuan Bangsa dan Politik - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
260,5,4,4,"1.08.018","Kantor Lingkungan Hidup - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
261,5,5,3,"1.22.006","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
262,5,1,1,"1.20.345","Satpol PP - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
263,5,1,1,"1.10.006","Sudin Kependudukan dan Catatan Sipil - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
264,5,1,1,"1.20.346","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
266,5,2,2,"1.15.007","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
268,5,2,2,"2.05.013","Sudin Peternakan dan Perikanan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
269,5,2,2,"1.21.012","Sudin Pertanian dan Kehutanan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
270,5,2,2,"1.17.029","Sudin Pariwisata - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
271,5,3,2,"1.20.347","Sudin Pelayanan Pajak I - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
272,5,4,4,"1.03.010","Sudin PU Jalan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
273,5,4,4,"1.03.011","Sudin PU Tata Air - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
276,5,4,4,"1.05.011","Sudin Pengawasan dan Penertiban Bangunan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
277,5,4,4,"1.08.025","Sudin Pertamanan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
279,5,2,2,"1.07.015","Sudin Perhubungan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
280,5,4,4,"1.08.019","Sudin Kebersihan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
281,5,5,3,"1.01.013","Sudin Pendidikan Dasar - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
282,5,5,3,"1.01.025","Sudin Pendidikan Menengah   - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
284,5,5,3,"1.02.058","BLUD Puskesmas Kec. CAKUNG - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
285,5,5,3,"1.02.049","BLUD Puskesmas Kec. Pasar Rebo - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
286,5,5,3,"1.02.050","BLUD Puskesmas Kec. Ciracas - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
287,5,5,3,"1.02.051","BLUD Puskesmas Kec. Cipayung - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
288,5,5,3,"1.02.052","BLUD Puskesmas Kec. Kramat Jati - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
289,5,5,3,"1.02.053","BLUD Puskesmas Kec. Makasar - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
290,5,5,3,"1.02.054","BLUD Puskesmas Kec. Jatinegara - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
291,5,5,3,"1.02.055","BLUD Puskesmas Kec. Duren Sawit - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
292,5,5,3,"1.02.056","BLUD Puskesmas Kec. Matraman - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
293,5,5,3,"1.02.057","BLUD Puskesmas Kec. Pulo Gadung - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
295,5,5,3,"1.13.031","Sudin Sosial - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
296,5,5,3,"1.18.015","Sudin Olah Raga dan Pemuda - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
297,5,2,2,"1.17.027","Sudin Kebudayaan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
298,5,2,2,"1.14.016","Sudin Tenaga Kerja dan Transmigrasi - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
299,5,1,1,"1.25.006","Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
301,5,4,4,"1.05.018","Sudin Perizinan Bangunan - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
302,5,4,4,"1.08.017","Sudin Pemakaman - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
303,5,5,3,"1.26.006","Kantor Perpustakaan dan Arsip Daerah - JAKTIM","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
304,6,1,1,"1.20.349","Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
305,6,1,1,"1.06.007","Kantor Perencanaan Pembangunan Kab. Adm - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
306,6,1,1,"1.20.358","Inspektorat Pembantu - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
307,6,4,4,"1.08.026","Kantor Lingkungan Hidup - Kab Adm Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
308,6,5,3,"1.22.007","Kantor Pemberdayaan Masyarakat dan Perempuan Kab. Adm - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
309,6,1,1,"1.20.366","Satpol PP - Kab. Adm Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
310,6,1,1,"1.10.007","Sudin Kependudukan dan Catatan Sipil - Kep.Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
311,6,1,1,"1.20.379","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - Kep.Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
313,6,2,2,"2.05.014","Sudin Kelautan dan Perikanan - KEP. SERIBU","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
315,6,2,2,"1.17.025","Sudin Pariwisata dan Kebudayaan - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
316,6,4,4,"1.03.012","Sudin Pekerjaan Umum - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
320,6,2,2,"1.07.016","Sudin Perhubungan - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
322,6,5,3,"1.01.020","Sudin Pendidikan - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
324,6,5,3,"1.02.059","Sudin Kesehatan - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
325,6,5,3,"1.02.060","BLUD Puskesmas Kec. Kep.Seribu Utara - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
326,6,5,3,"1.02.061","BLUD Puskesmas Kec. Kep.Seribu Selatan - Kep. Seribu","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
334,0,5,3,"1.02.003","BLUD Akademi Keperawatan (AKPER) Jayakarta","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
335,0,2,2,"1.17.002","Monumen Nasional (Monas)","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
336,0,2,2,"1.17.003","Museum Sejarah","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
337,0,2,2,"1.17.007","Museum Wayang","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
338,0,2,2,"1.17.006","Museum Senirupa dan Keramik","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
339,0,2,2,"1.17.004","Museum Bahari","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
340,0,2,2,"1.17.008","Museum Joang 45","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
341,0,2,2,"1.17.005","Museum Tekstil","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
342,0,2,2,"1.17.009","Taman Arkeologi P. Onrust","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
343,0,2,2,"1.17.010","Balai Konservasi","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
344,1,5,3,"1.18.009","Gelanggang Remaja Jakarta Pusat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
345,2,5,3,"1.18.011","Gelanggang Remaja Jakarta Utara","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
346,3,5,3,"1.18.013","Gelanggang Remaja Jakarta Barat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
347,4,5,3,"1.18.001","Gelanggang Remaja Jakarta Selatan","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
348,5,5,3,"1.18.016","Gelanggang Remaja Jakarta Timur","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
349,0,2,2,"1.14.007","Pusat Pelatihan Kerja Khusus Pengembangan Las","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
350,0,2,2,"1.14.008","Pusat Pelatihan Kerja Pengembangan Industri","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
351,0,2,2,"1.14.002","Pusat Pelatihan Kerja Daerah Jakarta Pusat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
352,0,2,2,"1.14.003","Pusat Pelatihan Kerja Daerah Jakarta Utara","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
353,0,2,2,"1.14.004","Pusat Pelatihan Kerja Daerah Jakarta Barat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
354,0,2,2,"1.14.005","Pusat Pelatihan Kerja Daerah Jakarta Selatan","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
355,0,2,2,"1.14.006","Pusat Pelatihan Kerja Daerah Jakarta Timur","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
356,0,5,3,"1.13.002","PSAA Balita Tunas Bangsa","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
357,0,5,3,"1.13.007","PSAA Putra Utama 1","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
358,0,5,3,"1.13.003","PSAA Putra Utama 2","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
359,0,5,3,"1.13.024","PSAA Putra Utama 3","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
360,0,5,3,"1.13.006","PSAA Putra Utama 4","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
361,0,5,3,"1.13.005","PSAA Putra Utama 5","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
362,0,5,3,"1.13.009","PSTW Budi Mulia 1","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
363,0,5,3,"1.13.011","PSTW Budi Mulia 2","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
364,0,5,3,"1.13.012","PSTW Budi Mulia 3","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
365,0,5,3,"1.13.013","PSTW Budi Mulia 4","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
366,0,5,3,"1.13.017","PSBL Harapan Sentosa 1","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
367,0,5,3,"1.13.019","PSBL Harapan Sentosa 2","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
368,0,5,3,"1.13.020","PSBL Harapan Sentosa 3","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
369,0,5,3,"1.13.021","PSBI Bangun Daya 1","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
370,0,5,3,"1.13.022","PSBI Bangun Daya 2","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
371,0,5,3,"1.13.014","PSBI Bangun Daya 3","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
372,0,5,3,"1.13.008","PSBR Taruna Jaya","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
373,0,5,3,"1.13.016","PSBN Cahaya Bathin","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
374,0,5,3,"1.13.015","PSBD Budi Bhakti","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
375,0,5,3,"1.13.018","PSBG Belaian Kasih","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
376,0,5,3,"1.13.023","PSBK Harapan Jaya","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
377,0,5,3,"1.13.025","PSPP Khusnul Khotimah","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
378,0,5,3,"1.13.010","PSP Bhakti kasih","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
379,0,5,3,"1.13.026","PSBKW Harapan Mulya","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
380,0,5,3,"1.01.003","Planetarium dam Observatorium","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
381,0,5,3,"1.01.007","Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Utara","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
382,0,5,3,"1.01.006","Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Selatan","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
383,0,5,3,"1.01.005","Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Barat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
384,0,5,3,"1.01.008","Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Timur","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
385,0,5,3,"1.01.004","Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Pusat","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
386,0,5,3,"1.01.009","Pusat Pelatihan dan Pengembangan Pendidikan Nonformal dan Informal (P3PNFI)","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
387,0,5,3,"1.01.002","Pusat Pelatihan Guru dan Tenaga Kependidikan (PPGTK)","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
389,1,1,1,"1.20.022","Kecamatan Tanah Abang - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
390,1,1,1,"1.20.023","Kelurahan Gelora - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
391,1,1,1,"1.20.025","Kelurahan Karet Tengsin - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
392,1,1,1,"1.20.024","Kelurahan Bendungan Hilir - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
393,1,1,1,"1.20.026","Kelurahan Petamburan - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
394,1,1,1,"1.20.027","Kelurahan Kebon Melati - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
395,1,1,1,"1.20.028","Kelurahan Kebon Kacang - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
396,1,1,1,"1.20.029","Kelurahan Kampung Bali - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
397,1,1,1,"1.20.030","Kecamatan Menteng - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
398,1,1,1,"1.20.031","Kelurahan Menteng - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
399,1,1,1,"1.20.032","Kelurahan Pegangsaan - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
400,1,1,1,"1.20.033","Kelurahan Cikini - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
401,1,1,1,"1.20.034","Kelurahan Gondangdia - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
402,1,1,1,"1.20.035","Kelurahan Kebon Sirih - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
403,1,1,1,"1.20.036","Kecamatan Senen - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
404,1,1,1,"1.20.037","Kelurahan Kenari - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
405,1,1,1,"1.20.038","Kelurahan Paseban - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
406,1,1,1,"1.20.039","Kelurahan Kramat - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
407,1,1,1,"1.20.040","Kelurahan Kwitang - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
408,1,1,1,"1.20.041","Kelurahan Senen - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
409,1,1,1,"1.20.042","Kelurahan Bungur - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
410,1,1,1,"1.20.043","Kecamatan Cempaka Putih - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
411,1,1,1,"1.20.044","Kelurahan Rawasari - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
412,1,1,1,"1.20.045","Kelurahan Cempaka Putih Timur - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
413,1,1,1,"1.20.046","Kelurahan Cempaka Putih Barat - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
414,1,1,1,"1.20.047","Kecamatan Johar Baru - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
415,1,1,1,"1.20.048","Kelurahan Johar Baru - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
416,1,1,1,"1.20.049","Kelurahan Kampung Rawa - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
417,1,1,1,"1.20.050","Kelurahan Galur - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
418,1,1,1,"1.20.051","Kelurahan Tanah Tinggi - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
419,1,1,1,"1.20.052","Kecamatan Kemayoran - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
420,1,1,1,"1.20.053","Kelurahan Harapan Mulia - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
421,1,1,1,"1.20.054","Kelurahan Cempaka Baru - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
422,1,1,1,"1.20.055","Kelurahan Sumur Batu - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
423,1,1,1,"1.20.056","Kelurahan Serdang - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
424,1,1,1,"1.20.059","Kelurahan Utan Panjang - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
425,1,1,1,"1.20.057","Kelurahan Kebon Kosong - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
426,1,1,1,"1.20.058","Kelurahan Kemayoran - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
427,1,1,1,"1.20.060","Kelurahan Gunung Sahari Selatan - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
428,1,1,1,"1.20.061","Kecamatan Sawah Besar - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
429,1,1,1,"1.20.062","Kelurahan Pasar Baru - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
430,1,1,1,"1.20.063","Kelurahan Karang Anyar - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
431,1,1,1,"1.20.064","Kelurahan Kartini - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
432,1,1,1,"1.20.065","Kelurahan Gunung Sahari Utara - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
433,1,1,1,"1.20.066","Kelurahan Mangga Dua Selatan - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
434,1,1,1,"1.20.067","Kecamatan Gambir - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
435,1,1,1,"1.20.068","Kelurahan Cideng - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
436,1,1,1,"1.20.069","Kelurahan Petojo Selatan - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
437,1,1,1,"1.20.070","Kelurahan Gambir - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
438,1,1,1,"1.20.071","Kelurahan Kebon Kelapa - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
439,1,1,1,"1.20.072","Kelurahan Petojo Utara - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
440,1,1,1,"1.20.073","Kelurahan Duri Pulo - JAKPUS","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
441,2,1,1,"1.20.079","Kecamatan Penjaringan - JAKUT","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
442,2,1,1,"1.20.080","Kelurahan Kamal Muara - JAKUT","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
443,2,1,1,"1.20.081","Kelurahan Kapuk Muara - JAKUT","Anggaran Belanja Tidak Langsung","Tidak Terduga",0
